#bias=0.0000deg/s mode=2 q=0
t[s],vst_x[m],vst_y[m],car_x[m],car_y[m],vst_th[deg],car_th[deg],eth_d[rad/s],delta_fb[rad],v_car[m/s],v_vst[m/s],f_hat[m/s2],servo_delta[rad]
7.280,4.014,-1.241,4.039,-1.234,47.0,50.5,0.031,-0.038,1.885,1.909,-0.385,0.0665
7.300,4.040,-1.212,4.063,-1.204,48.5,51.9,0.114,-0.040,1.944,1.962,-0.354,0.0598
7.320,4.066,-1.182,4.087,-1.172,50.0,53.2,0.222,-0.035,2.001,2.007,-0.289,0.0640
7.340,4.092,-1.151,4.111,-1.140,51.5,54.5,0.251,-0.034,2.055,2.053,-0.231,0.0605
7.360,4.117,-1.118,4.134,-1.105,53.0,55.6,0.340,-0.026,2.105,2.093,-0.166,0.0702
7.380,4.142,-1.085,4.158,-1.070,54.5,56.8,0.317,-0.024,2.149,2.126,-0.070,0.0696
7.400,4.167,-1.049,4.181,-1.034,56.0,58.0,0.291,-0.022,2.187,2.160,-0.015,0.0689
7.420,4.191,-1.013,4.204,-0.996,57.6,59.1,0.304,-0.014,2.219,2.177,0.000,0.0790
7.440,4.214,-0.976,4.227,-0.957,59.1,60.4,0.254,-0.012,2.241,2.194,0.000,0.0799
7.460,4.236,-0.938,4.249,-0.918,60.7,61.6,0.231,-0.008,2.258,2.203,0.000,0.0850
7.480,4.257,-0.900,4.270,-0.878,62.2,63.0,0.184,-0.005,2.266,2.203,0.000,0.0875
7.500,4.277,-0.860,4.290,-0.837,63.8,64.3,0.140,-0.003,2.268,2.204,0.000,0.0898
7.520,4.296,-0.821,4.309,-0.796,65.3,65.8,0.079,-0.003,2.263,2.192,0.000,0.0872
7.540,4.314,-0.781,4.327,-0.755,66.8,67.2,0.049,-0.002,2.252,2.180,0.000,0.0879
7.560,4.331,-0.741,4.344,-0.713,68.3,68.6,-0.088,-0.011,2.237,2.161,0.000,0.0697
7.580,4.347,-0.701,4.359,-0.671,69.4,70.0,-0.228,-0.028,2.214,2.136,0.000,0.0356
7.600,4.361,-0.661,4.374,-0.630,70.3,71.2,-0.268,-0.042,2.187,2.110,0.000,0.0046
7.620,4.375,-0.621,4.388,-0.589,70.9,72.1,-0.192,-0.047,2.155,2.076,0.000,-0.0126
7.640,4.389,-0.582,4.400,-0.548,71.3,72.8,-0.117,-0.051,2.119,2.043,0.000,-0.0284
7.660,4.402,-0.544,4.413,-0.508,71.6,73.1,0.039,-0.046,2.080,2.007,0.000,-0.0280
7.680,4.414,-0.506,4.425,-0.468,71.9,73.3,0.193,-0.034,2.039,1.970,0.000,-0.0136
7.700,4.426,-0.469,4.436,-0.430,72.2,73.3,0.266,-0.024,1.996,1.933,0.000,-0.0008
7.720,4.438,-0.432,4.447,-0.392,72.6,73.4,0.265,-0.017,1.952,1.894,0.000,0.0065
7.740,4.449,-0.396,4.458,-0.355,72.9,73.4,0.242,-0.011,1.907,1.855,0.000,0.0127
7.760,4.460,-0.361,4.469,-0.319,73.2,73.5,0.212,-0.006,1.862,1.817,0.000,0.0188
7.780,4.470,-0.326,4.480,-0.284,73.6,73.6,0.179,-0.001,1.817,1.778,0.000,0.0247
7.800,4.480,-0.293,4.490,-0.249,73.9,73.8,0.141,0.002,1.772,1.739,0.000,0.0297
7.820,4.490,-0.259,4.499,-0.216,74.3,74.0,0.095,0.004,1.728,1.701,0.000,0.0323
7.840,4.499,-0.227,4.509,-0.183,74.7,74.3,0.056,0.006,1.684,1.663,0.000,0.0343
7.860,4.507,-0.195,4.518,-0.151,75.0,74.6,0.054,0.010,1.641,1.624,0.000,0.0416
7.880,4.515,-0.164,4.526,-0.120,75.5,75.0,0.064,0.015,1.597,1.585,0.000,0.0538
7.900,4.523,-0.134,4.534,-0.089,76.0,75.4,0.057,0.020,1.555,1.546,0.000,0.0650
7.920,4.530,-0.104,4.542,-0.059,76.6,75.9,0.100,0.030,1.512,1.507,0.000,0.0893
7.940,4.537,-0.075,4.549,-0.031,77.4,76.5,0.106,0.039,1.469,1.467,0.000,0.1121
7.960,4.543,-0.046,4.555,-0.002,78.3,77.3,0.109,0.048,1.426,1.427,0.000,0.1378
7.980,4.549,-0.019,4.561,0.025,79.4,78.2,0.103,0.058,1.384,1.387,0.000,0.1662
8.000,4.554,0.008,4.567,0.052,80.7,79.4,0.076,0.066,1.341,1.347,0.000,0.1932
8.020,4.558,0.035,4.571,0.078,82.3,80.7,0.257,0.095,1.305,1.349,-0.195,0.2664
8.040,4.561,0.062,4.575,0.103,84.4,82.4,0.332,0.122,1.288,1.350,-0.347,0.3375
8.060,4.563,0.089,4.578,0.129,86.8,84.5,0.139,0.129,1.283,1.353,-0.418,0.3669
8.080,4.564,0.116,4.580,0.155,89.4,87.0,-0.163,0.117,1.287,1.358,-0.444,0.3562
8.100,4.564,0.143,4.580,0.180,91.9,89.8,-0.380,0.104,1.297,1.363,-0.428,0.3413
8.120,4.563,0.170,4.580,0.206,94.3,92.9,-0.553,0.085,1.311,1.381,-0.457,0.3131
8.140,4.560,0.198,4.578,0.233,96.7,96.0,-0.623,0.070,1.332,1.399,-0.462,0.2913
8.160,4.557,0.226,4.574,0.259,99.1,99.1,-0.702,0.049,1.357,1.424,-0.460,0.2565
8.180,4.552,0.254,4.569,0.286,101.3,102.1,-0.671,0.033,1.389,1.455,-0.487,0.2310
8.200,4.546,0.283,4.562,0.314,103.5,105.1,-0.617,0.018,1.426,1.486,-0.474,0.2062
8.220,4.538,0.312,4.554,0.342,105.5,107.9,-0.600,-0.003,1.468,1.529,-0.497,0.1664
8.240,4.529,0.342,4.544,0.370,107.4,110.5,-0.506,-0.018,1.515,1.572,-0.498,0.1382
8.260,4.520,0.372,4.533,0.398,109.3,112.8,-0.379,-0.029,1.566,1.619,-0.490,0.1156
8.280,4.508,0.403,4.520,0.428,111.0,114.9,-0.237,-0.037,1.622,1.672,-0.501,0.0991
8.300,4.496,0.434,4.506,0.457,112.7,116.9,-0.107,-0.043,1.681,1.725,-0.482,0.0852
8.320,4.482,0.466,4.490,0.488,114.3,118.6,-0.049,-0.054,1.743,1.783,-0.478,0.0586
8.340,4.467,0.499,4.472,0.519,115.7,120.1,0.064,-0.058,1.809,1.842,-0.461,0.0450
8.360,4.450,0.532,4.453,0.550,117.1,121.4,0.191,-0.057,1.875,1.901,-0.427,0.0386
8.380,4.433,0.566,4.433,0.583,118.5,122.4,0.306,-0.053,1.941,1.958,-0.382,0.0387
8.400,4.413,0.601,4.412,0.616,119.9,123.4,0.378,-0.048,2.007,2.016,-0.340,0.0394
8.420,4.393,0.636,4.389,0.650,121.2,124.3,0.479,-0.037,2.070,2.065,-0.260,0.0535
8.440,4.371,0.671,4.365,0.684,122.7,125.2,0.458,-0.031,2.127,2.114,-0.193,0.0561
8.460,4.348,0.707,4.340,0.719,124.1,126.1,0.471,-0.022,2.181,2.154,-0.116,0.0659
8.480,4.323,0.743,4.313,0.755,125.6,127.1,0.427,-0.015,2.226,2.185,0.000,0.0739
8.500,4.297,0.778,4.286,0.790,127.1,128.1,0.340,-0.013,2.262,2.217,0.000,0.0742
8.520,4.270,0.813,4.258,0.826,128.6,129.2,0.322,-0.004,2.289,2.219,0.000,0.0865
8.540,4.242,0.848,4.228,0.861,130.1,130.4,0.238,-0.001,2.301,2.221,0.000,0.0898
8.560,4.213,0.882,4.198,0.896,131.6,131.8,0.139,-0.001,2.305,2.216,0.000,0.0879
8.580,4.183,0.914,4.167,0.930,133.2,133.1,0.086,0.000,2.299,2.204,0.000,0.0895
8.600,4.153,0.946,4.135,0.963,134.7,134.6,0.043,0.002,2.286,2.192,0.000,0.0907
8.620,4.122,0.977,4.103,0.995,136.1,136.0,-0.048,-0.004,2.267,2.167,0.000,0.0796
8.640,4.090,1.007,4.070,1.026,137.4,137.4,-0.071,-0.006,2.242,2.143,0.000,0.0754
8.660,4.059,1.035,4.036,1.055,138.7,138.8,-0.076,-0.006,2.212,2.115,0.000,0.0724
8.680,4.027,1.063,4.003,1.084,140.0,140.2,-0.071,-0.007,2.178,2.085,0.000,0.0704
8.700,3.995,1.089,3.970,1.111,141.2,141.5,-0.066,-0.007,2.142,2.054,0.000,0.0685
8.720,3.963,1.114,3.936,1.137,142.3,142.7,-0.137,-0.015,2.103,2.020,0.000,0.0512
8.740,3.931,1.139,3.903,1.162,143.2,143.8,-0.160,-0.022,2.063,1.986,0.000,0.0353
8.760,3.899,1.162,3.870,1.186,144.0,144.8,-0.122,-0.024,2.022,1.950,0.000,0.0261
8.780,3.868,1.185,3.837,1.209,144.7,145.6,-0.062,-0.024,1.979,1.912,0.000,0.0227
8.800,3.837,1.207,3.804,1.231,145.4,146.3,-0.020,-0.023,1.934,1.874,0.000,0.0195
8.820,3.806,1.228,3.772,1.252,146.0,146.9,0.041,-0.019,1.889,1.832,0.000,0.0231
8.840,3.776,1.248,3.741,1.272,146.5,147.4,0.074,-0.016,1.842,1.791,0.000,0.0263
8.860,3.746,1.267,3.710,1.291,147.1,147.9,0.095,-0.012,1.795,1.748,0.000,0.0304
8.880,3.717,1.286,3.680,1.310,147.7,148.3,0.104,-0.008,1.747,1.706,0.000,0.0355
8.900,3.689,1.304,3.651,1.328,148.3,148.8,0.100,-0.005,1.699,1.663,0.000,0.0399
8.920,3.660,1.321,3.622,1.345,148.9,149.3,0.146,0.004,1.650,1.619,0.000,0.0567
8.940,3.633,1.338,3.594,1.362,149.6,149.8,0.155,0.011,1.602,1.575,0.000,0.0722
8.960,3.606,1.353,3.567,1.377,150.4,150.4,0.182,0.021,1.553,1.532,0.000,0.0947
8.980,3.579,1.368,3.540,1.392,151.4,151.1,0.204,0.034,1.505,1.490,0.000,0.1235
9.000,3.554,1.382,3.514,1.406,152.5,152.0,0.189,0.044,1.458,1.448,0.000,0.1507
9.020,3.528,1.395,3.489,1.420,154.0,153.1,0.428,0.081,1.420,1.456,-0.235,0.2352
9.040,3.501,1.408,3.463,1.432,156.1,154.5,0.525,0.115,1.404,1.464,-0.420,0.3169
9.060,3.474,1.419,3.438,1.444,158.4,156.4,0.133,0.107,1.403,1.473,-0.508,0.3104
9.080,3.447,1.430,3.412,1.454,160.7,158.8,-0.166,0.095,1.413,1.484,-0.542,0.2952
9.100,3.418,1.439,3.385,1.464,163.0,161.3,-0.361,0.082,1.429,1.496,-0.525,0.2797
9.120,3.389,1.447,3.358,1.473,165.2,164.1,-0.524,0.064,1.451,1.521,-0.550,0.2500
9.140,3.360,1.455,3.329,1.480,167.4,166.9,-0.569,0.050,1.481,1.547,-0.549,0.2304
9.160,3.329,1.461,3.300,1.486,169.4,169.7,-0.644,0.030,1.514,1.578,-0.537,0.1960
9.180,3.298,1.466,3.270,1.491,171.4,172.4,-0.585,0.018,1.554,1.616,-0.552,0.1759
9.200,3.266,1.471,3.238,1.494,173.3,175.0,-0.511,0.006,1.599,1.654,-0.529,0.1570
9.220,3.232,1.474,3.206,1.496,175.1,177.4,-0.479,-0.011,1.647,1.702,-0.535,0.1242
9.240,3.198,1.477,3.172,1.497,176.8,179.6,-0.354,-0.020,1.701,1.750,-0.523,0.1085
9.260,3.163,1.479,3.138,1.497,178.5,-178.3,-0.291,-0.032,1.757,1.801,-0.500,0.0836
9.280,3.126,1.479,3.102,1.495,-180.0,-176.5,-0.150,-0.037,1.817,1.856,-0.489,0.0723
9.300,3.089,1.479,3.065,1.492,-178.4,-174.9,-0.031,-0.040,1.879,1.911,-0.459,0.0626
9.320,3.050,1.477,3.027,1.488,-177.1,-173.4,0.023,-0.048,1.942,1.972,-0.450,0.0428
9.340,3.010,1.475,2.988,1.483,-175.8,-172.2,0.122,-0.049,2.008,2.032,-0.432,0.0341
9.360,2.969,1.472,2.947,1.477,-174.5,-171.1,0.193,-0.050,2.075,2.097,-0.416,0.0252
9.380,2.927,1.467,2.906,1.470,-173.4,-170.2,0.279,-0.046,2.145,2.165,-0.422,0.0235
9.400,2.884,1.462,2.863,1.463,-172.3,-169.4,0.331,-0.042,2.218,2.233,-0.408,0.0222
9.420,2.839,1.455,2.818,1.454,-171.3,-168.8,0.316,-0.043,2.292,2.308,-0.415,0.0117
9.440,2.793,1.448,2.773,1.445,-170.4,-168.2,0.335,-0.039,2.369,2.382,-0.412,0.0092
9.460,2.745,1.440,2.726,1.435,-169.6,-167.8,0.337,-0.035,2.448,2.458,-0.401,0.0071
9.480,2.696,1.430,2.677,1.424,-168.8,-167.4,0.324,-0.031,2.528,2.535,-0.394,0.0053
9.500,2.646,1.420,2.627,1.413,-168.2,-167.1,0.296,-0.028,2.609,2.612,-0.376,0.0030
9.520,2.594,1.409,2.575,1.401,-167.6,-166.9,0.290,-0.021,2.690,2.686,-0.336,0.0058
9.540,2.542,1.397,2.522,1.388,-167.1,-166.6,0.259,-0.016,2.769,2.759,-0.297,0.0073
9.560,2.487,1.385,2.467,1.375,-166.6,-166.4,0.318,-0.003,2.847,2.833,-0.271,0.0234
9.580,2.432,1.371,2.411,1.361,-165.9,-166.2,0.357,0.014,2.923,2.908,-0.257,0.0495
9.600,2.375,1.357,2.354,1.347,-165.1,-165.7,0.166,0.013,2.999,2.983,-0.245,0.0462
9.620,2.317,1.341,2.295,1.332,-164.3,-165.0,0.041,0.011,3.075,3.057,-0.231,0.0440
9.640,2.257,1.324,2.235,1.315,-163.6,-164.3,-0.050,0.009,3.149,3.131,-0.219,0.0399
9.660,2.197,1.306,2.174,1.297,-162.8,-163.5,-0.029,0.013,3.223,3.199,-0.192,0.0464
9.680,2.135,1.287,2.111,1.278,-162.0,-162.6,-0.102,0.009,3.292,3.262,-0.130,0.0419
9.700,2.073,1.266,2.048,1.258,-161.2,-161.6,-0.139,0.005,3.357,3.325,-0.097,0.0367
9.720,2.010,1.244,1.984,1.236,-160.4,-160.6,-0.107,0.007,3.418,3.376,-0.025,0.0408
9.740,1.946,1.221,1.919,1.213,-159.5,-159.6,-0.129,0.003,3.471,3.428,0.000,0.0359
9.760,1.881,1.196,1.854,1.188,-158.6,-158.6,-0.118,0.001,3.521,3.478,0.000,0.0327
9.780,1.816,1.170,1.788,1.161,-157.8,-157.7,-0.100,-0.002,3.568,3.528,-0.000,0.0296
9.800,1.751,1.143,1.722,1.133,-157.0,-156.7,-0.074,-0.003,3.613,3.578,-0.008,0.0272
9.820,1.685,1.115,1.655,1.104,-156.1,-155.8,-0.040,-0.003,3.657,3.625,-0.008,0.0272
9.840,1.618,1.085,1.588,1.073,-155.3,-154.9,-0.021,-0.004,3.700,3.672,-0.013,0.0258
9.860,1.552,1.054,1.521,1.041,-154.5,-154.1,0.015,-0.002,3.742,3.716,-0.014,0.0278
9.880,1.484,1.021,1.454,1.008,-153.6,-153.3,0.013,-0.002,3.782,3.757,0.000,0.0268
9.900,1.417,0.987,1.386,0.973,-152.8,-152.5,0.014,-0.002,3.820,3.798,-0.001,0.0261
9.920,1.349,0.952,1.318,0.937,-151.9,-151.7,0.024,-0.001,3.855,3.832,0.000,0.0279
9.940,1.282,0.916,1.250,0.900,-151.1,-150.8,0.015,-0.001,3.888,3.866,0.000,0.0272
9.960,1.214,0.878,1.182,0.861,-150.3,-150.0,0.014,-0.001,3.918,3.889,0.000,0.0273
9.980,1.147,0.839,1.115,0.822,-149.4,-149.2,0.014,-0.000,3.940,3.901,0.000,0.0280
10.000,1.080,0.799,1.047,0.781,-148.6,-148.4,0.010,0.000,3.954,3.914,0.000,0.0286
10.020,1.013,0.758,0.980,0.739,-147.8,-147.5,-0.043,-0.005,3.962,3.908,0.000,0.0210
10.040,0.947,0.716,0.913,0.696,-147.1,-146.8,-0.053,-0.008,3.961,3.903,0.000,0.0149
10.060,0.882,0.673,0.847,0.652,-146.4,-146.1,0.017,-0.005,3.954,3.891,0.000,0.0178
10.080,0.817,0.630,0.782,0.607,-145.7,-145.4,0.082,0.002,3.940,3.873,0.000,0.0272
10.100,0.754,0.586,0.718,0.562,-144.9,-144.7,0.090,0.007,3.920,3.855,0.000,0.0348
10.120,0.691,0.541,0.654,0.517,-144.1,-144.0,-0.042,-0.002,3.895,3.827,0.000,0.0222
10.140,0.629,0.496,0.592,0.471,-143.5,-143.2,-0.081,-0.008,3.866,3.799,0.000,0.0132
10.160,0.569,0.451,0.531,0.424,-143.0,-142.6,-0.056,-0.010,3.832,3.768,0.000,0.0088
10.180,0.509,0.405,0.470,0.377,-142.4,-142.0,-0.014,-0.009,3.796,3.734,0.000,0.0079
10.200,0.450,0.360,0.411,0.331,-142.0,-141.6,0.014,-0.008,3.757,3.701,0.000,0.0071
10.220,0.392,0.314,0.352,0.284,-141.6,-141.2,0.032,-0.008,3.717,3.665,0.000,0.0068
10.240,0.335,0.269,0.295,0.238,-141.2,-140.8,0.040,-0.007,3.676,3.629,0.000,0.0064
10.260,0.279,0.223,0.239,0.191,-140.9,-140.5,-0.003,-0.010,3.633,3.591,0.000,-0.0003
10.280,0.223,0.178,0.183,0.145,-140.7,-140.3,-0.040,-0.016,3.590,3.552,0.000,-0.0117
10.300,0.168,0.133,0.128,0.100,-140.7,-140.2,-0.036,-0.020,3.545,3.512,0.000,-0.0216
10.320,0.114,0.089,0.074,0.055,-140.8,-140.3,0.022,-0.020,3.499,3.470,0.000,-0.0247
10.340,0.061,0.045,0.020,0.010,-141.0,-140.5,0.061,-0.019,3.453,3.429,0.000,-0.0275
10.360,0.008,0.002,-0.033,-0.033,-141.1,-140.8,0.293,0.002,3.406,3.378,0.000,0.0022
10.380,-0.045,-0.040,-0.085,-0.076,-141.1,-141.1,0.198,0.004,3.353,3.318,0.000,0.0043
10.400,-0.096,-0.081,-0.137,-0.117,-141.1,-141.3,0.119,0.005,3.294,3.258,0.000,0.0054
10.420,-0.146,-0.122,-0.188,-0.158,-141.1,-141.4,0.058,0.006,3.232,3.198,0.000,0.0057
10.440,-0.196,-0.162,-0.238,-0.198,-141.1,-141.5,0.012,0.005,3.168,3.138,0.000,0.0054
10.460,-0.244,-0.201,-0.287,-0.237,-141.1,-141.4,-0.018,0.005,3.103,3.078,0.000,0.0049
10.480,-0.292,-0.239,-0.335,-0.275,-141.1,-141.4,-0.037,0.004,3.038,3.018,0.000,0.0041
10.500,-0.338,-0.277,-0.382,-0.313,-141.1,-141.4,-0.046,0.003,2.973,2.958,0.000,0.0033
10.520,-0.384,-0.314,-0.428,-0.349,-141.1,-141.3,-0.049,0.003,2.909,2.898,0.000,0.0025
10.540,-0.429,-0.350,-0.473,-0.385,-141.1,-141.3,-0.047,0.002,2.844,2.838,0.000,0.0018
10.560,-0.472,-0.385,-0.517,-0.421,-141.1,-141.2,-0.042,0.001,2.780,2.778,0.000,0.0012
10.580,-0.515,-0.420,-0.559,-0.455,-141.1,-141.2,-0.035,0.001,2.716,2.718,0.000,0.0007
10.600,-0.557,-0.454,-0.601,-0.489,-141.1,-141.1,-0.028,0.000,2.653,2.658,0.000,0.0003
10.620,-0.598,-0.487,-0.642,-0.522,-141.1,-141.1,-0.022,0.000,2.590,2.598,0.000,0.0000
10.640,-0.638,-0.519,-0.682,-0.554,-141.1,-141.1,-0.016,-0.000,2.527,2.538,0.000,-0.0002
10.660,-0.678,-0.551,-0.720,-0.585,-141.1,-141.1,-0.010,-0.000,2.464,2.478,0.000,-0.0003
10.680,-0.716,-0.582,-0.758,-0.616,-141.1,-141.1,-0.006,-0.000,2.402,2.418,0.000,-0.0004
10.700,-0.753,-0.612,-0.795,-0.645,-141.1,-141.0,-0.003,-0.000,2.340,2.358,0.000,-0.0005
10.720,-0.789,-0.641,-0.831,-0.674,-141.1,-141.0,-0.000,-0.000,2.278,2.298,0.000,-0.0005
10.740,-0.825,-0.670,-0.866,-0.703,-141.1,-141.0,0.001,-0.000,2.216,2.238,0.000,-0.0004
10.760,-0.859,-0.697,-0.900,-0.730,-141.1,-141.0,0.003,-0.000,2.155,2.178,0.000,-0.0004
10.780,-0.893,-0.725,-0.933,-0.757,-141.1,-141.1,0.003,-0.000,2.094,2.118,0.000,-0.0004
10.800,-0.925,-0.751,-0.965,-0.783,-141.1,-141.1,0.004,-0.000,2.033,2.058,0.000,-0.0003
10.820,-0.957,-0.776,-0.996,-0.808,-141.1,-141.1,0.004,-0.000,1.972,1.998,0.000,-0.0003
10.840,-0.988,-0.801,-1.026,-0.832,-141.1,-141.1,0.004,-0.000,1.911,1.938,0.000,-0.0002
10.860,-1.018,-0.825,-1.056,-0.856,-141.1,-141.1,0.003,-0.000,1.850,1.878,0.000,-0.0002
10.880,-1.047,-0.849,-1.084,-0.879,-141.1,-141.1,0.003,-0.000,1.790,1.818,0.000,-0.0002
10.900,-1.074,-0.871,-1.111,-0.901,-141.1,-141.1,0.003,-0.000,1.729,1.758,0.000,-0.0001
10.920,-1.101,-0.893,-1.138,-0.922,-141.1,-141.1,0.002,-0.000,1.669,1.698,0.000,-0.0001
10.940,-1.128,-0.914,-1.163,-0.943,-141.1,-141.1,0.002,-0.000,1.609,1.638,0.000,-0.0001
10.960,-1.153,-0.934,-1.188,-0.963,-141.1,-141.1,0.002,-0.000,1.548,1.578,0.000,-0.0001
10.980,-1.177,-0.954,-1.211,-0.982,-141.1,-141.1,0.001,-0.000,1.488,1.518,0.000,-0.0000
11.000,-1.200,-0.973,-1.234,-1.000,-141.1,-141.1,0.001,-0.000,1.428,1.458,0.000,-0.0000
11.020,-1.223,-0.991,-1.256,-1.018,-141.1,-141.1,0.001,-0.000,1.368,1.398,0.000,-0.0000
11.040,-1.244,-1.008,-1.276,-1.034,-141.1,-141.1,0.001,-0.000,1.309,1.338,0.000,-0.0000
11.060,-1.264,-1.025,-1.296,-1.050,-141.1,-141.1,0.000,0.000,1.249,1.278,0.000,0.0000
11.080,-1.284,-1.040,-1.315,-1.066,-141.1,-141.1,0.000,0.000,1.189,1.218,0.000,0.0000
11.100,-1.303,-1.055,-1.333,-1.080,-141.1,-141.1,0.000,0.000,1.129,1.158,0.000,0.0000
11.120,-1.320,-1.070,-1.350,-1.094,-141.1,-141.1,0.000,0.000,1.070,1.098,0.000,0.0000
11.140,-1.337,-1.083,-1.367,-1.107,-141.1,-141.1,0.000,0.000,1.010,1.038,0.000,0.0000
11.160,-1.353,-1.096,-1.382,-1.119,-141.1,-141.1,0.000,0.000,0.950,0.978,0.000,0.0000
11.180,-1.368,-1.108,-1.396,-1.131,-141.1,-141.1,-0.000,0.000,0.891,0.918,0.000,0.0000
11.200,-1.382,-1.119,-1.409,-1.142,-141.1,-141.1,-0.000,0.000,0.831,0.858,0.000,0.0000
11.220,-1.395,-1.130,-1.422,-1.152,-141.1,-141.1,-0.000,0.000,0.772,0.798,0.000,0.0000
11.240,-1.407,-1.139,-1.433,-1.161,-141.1,-141.1,-0.000,0.000,0.712,0.738,0.000,0.0000
11.260,-1.418,-1.148,-1.444,-1.170,-141.1,-141.1,-0.000,0.000,0.653,0.678,0.000,0.0000
11.280,-1.428,-1.157,-1.454,-1.177,-141.1,-141.1,-0.000,0.000,0.593,0.618,0.000,0.0000
11.300,-1.437,-1.164,-1.462,-1.184,-141.1,-141.1,-0.000,0.000,0.534,0.558,0.000,0.0000
11.320,-1.446,-1.171,-1.470,-1.191,-141.1,-141.1,-0.000,0.000,0.474,0.498,0.000,0.0000
11.340,-1.453,-1.177,-1.477,-1.196,-141.1,-141.1,-0.000,0.000,0.415,0.438,0.000,0.0000
11.360,-1.459,-1.182,-1.483,-1.201,-141.1,-141.1,-0.000,0.000,0.356,0.378,0.000,0.0000
11.380,-1.465,-1.187,-1.488,-1.205,-141.1,-141.1,-0.000,0.000,0.296,0.318,0.000,0.0000
11.400,-1.470,-1.190,-1.492,-1.209,-141.1,-141.1,-0.000,0.000,0.237,0.258,0.000,0.0000
11.420,-1.473,-1.193,-1.495,-1.211,-141.1,-141.1,-0.000,0.000,0.177,0.198,0.000,0.0000
11.440,-1.476,-1.195,-1.498,-1.213,-141.1,-141.1,-0.000,0.000,0.118,0.138,0.000,0.0000
11.460,-1.478,-1.197,-1.499,-1.214,-141.1,-141.1,-0.000,0.000,0.065,0.078,0.000,0.0000
11.480,-1.479,-1.198,-1.500,-1.215,-141.1,-141.1,-0.000,0.000,0.036,0.018,0.000,0.0000
11.500,-1.479,-1.198,-1.500,-1.215,-141.1,-141.1,-0.000,0.000,0.019,0.000,-0.016,0.0000
11.520,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.011,0.000,-0.057,0.0000
11.540,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.006,0.000,-0.070,0.0000
11.560,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.003,0.000,-0.069,0.0000
11.580,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.002,0.000,-0.061,0.0000
11.600,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.001,0.000,-0.048,0.0000
11.620,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.001,0.000,-0.032,0.0000
11.640,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,-0.016,0.0000
11.660,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.680,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.700,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.720,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.740,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.760,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.780,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.800,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.820,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.840,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.860,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.880,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.900,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.920,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.940,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.960,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
11.980,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.000,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.020,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.040,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.060,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
12.080,-1.479,-1.198,-1.501,-1.215,-141.1,-141.1,-0.000,0.000,0.000,0.000,0.000,0.0000
