#bias=0.0000deg/s mode=2 q=0
t[s],vst_x[m],vst_y[m],car_x[m],car_y[m],vst_th[deg],car_th[deg],eth_d[rad/s],delta_fb[rad],v_car[m/s],v_vst[m/s],f_hat[m/s2],servo_delta[rad]
6.340,3.399,-1.642,3.434,-1.627,26.4,27.8,-0.002,-0.033,1.732,1.670,0.000,-0.0518
6.360,3.429,-1.628,3.464,-1.611,26.1,27.4,0.265,-0.013,1.673,1.617,0.000,-0.0258
6.380,3.458,-1.614,3.493,-1.596,26.2,27.1,0.372,0.006,1.614,1.568,0.000,0.0266
6.400,3.485,-1.600,3.521,-1.582,26.7,27.1,0.324,0.015,1.557,1.518,0.000,0.0693
6.420,3.512,-1.586,3.549,-1.568,27.4,27.6,0.168,0.012,1.502,1.475,-0.023,0.0834
6.440,3.538,-1.573,3.575,-1.554,28.4,28.3,0.103,0.015,1.451,1.433,-0.035,0.1026
6.460,3.563,-1.559,3.600,-1.540,29.4,29.2,0.042,0.016,1.403,1.394,-0.046,0.1178
6.480,3.587,-1.545,3.624,-1.526,30.6,30.3,0.002,0.018,1.358,1.358,-0.072,0.1302
6.500,3.610,-1.531,3.647,-1.513,31.8,31.5,-0.022,0.020,1.317,1.322,-0.076,0.1433
6.520,3.633,-1.517,3.669,-1.499,33.1,32.9,-0.024,0.024,1.297,1.400,-0.633,0.1498
6.540,3.656,-1.501,3.690,-1.484,34.5,34.3,-0.048,0.025,1.328,1.479,-1.075,0.1542
6.560,3.681,-1.484,3.713,-1.469,36.0,35.9,-0.126,0.021,1.394,1.559,-1.281,0.1460
6.580,3.707,-1.465,3.736,-1.451,37.4,37.6,-0.181,0.014,1.482,1.641,-1.340,0.1296
6.600,3.733,-1.444,3.760,-1.432,38.8,39.2,-0.196,0.008,1.583,1.723,-1.294,0.1142
6.620,3.760,-1.422,3.785,-1.411,40.2,40.8,-0.178,0.004,1.691,1.807,-1.199,0.1035
6.640,3.788,-1.398,3.811,-1.388,41.5,42.4,-0.164,-0.001,1.801,1.891,-1.075,0.0895
6.660,3.817,-1.372,3.838,-1.363,42.8,43.8,-0.089,-0.002,1.910,1.973,-0.932,0.0857
6.680,3.846,-1.345,3.866,-1.335,44.2,45.2,-0.061,-0.004,2.016,2.052,-0.778,0.0818
6.700,3.875,-1.316,3.895,-1.305,45.5,46.6,-0.060,-0.009,2.116,2.132,-0.647,0.0704
6.720,3.905,-1.285,3.924,-1.273,46.8,48.0,0.020,-0.006,2.211,2.202,-0.488,0.0738
6.740,3.936,-1.252,3.954,-1.239,48.1,49.3,0.053,-0.005,2.296,2.271,-0.359,0.0755
6.760,3.966,-1.217,3.984,-1.204,49.6,50.7,0.061,-0.006,2.375,2.332,-0.239,0.0756
6.780,3.996,-1.181,4.014,-1.166,51.0,52.1,0.066,-0.005,2.443,2.384,-0.088,0.0761
6.800,4.026,-1.144,4.044,-1.127,52.5,53.5,0.069,-0.005,2.501,2.436,-0.003,0.0770
6.820,4.055,-1.104,4.074,-1.086,54.1,55.0,0.063,-0.005,2.548,2.463,0.000,0.0779
6.840,4.084,-1.064,4.102,-1.043,55.7,56.5,0.058,-0.004,2.582,2.491,0.000,0.0792
6.860,4.112,-1.023,4.131,-0.999,57.2,58.0,0.032,-0.005,2.608,2.505,0.000,0.0780
6.880,4.138,-0.980,4.158,-0.955,58.8,59.5,0.012,-0.006,2.621,2.506,0.000,0.0755
6.900,4.164,-0.937,4.184,-0.909,60.4,61.1,0.007,-0.006,2.623,2.507,0.000,0.0739
6.920,4.188,-0.893,4.208,-0.863,61.8,62.6,-0.028,-0.009,2.614,2.477,0.000,0.0669
6.940,4.237,-0.805,4.232,-0.816,64.3,64.0,-0.127,-0.003,2.590,2.580,0.000,0.0597
6.960,4.259,-0.758,4.254,-0.770,65.2,65.3,-0.407,-0.037,2.563,2.538,0.000,-0.0052
6.980,4.280,-0.713,4.274,-0.723,65.7,66.1,-0.144,-0.029,2.526,2.482,0.000,-0.0076
7.000,4.301,-0.668,4.295,-0.677,66.0,66.6,-0.022,-0.026,2.479,2.426,0.000,-0.0146
7.020,4.320,-0.624,4.314,-0.632,66.4,66.7,0.262,-0.001,2.427,2.370,0.000,0.0265
7.040,4.339,-0.581,4.333,-0.588,67.0,67.0,0.225,0.006,2.372,2.313,0.000,0.0432
7.060,4.356,-0.538,4.351,-0.545,67.7,67.5,0.156,0.006,2.315,2.258,0.000,0.0493
7.080,4.373,-0.497,4.368,-0.503,68.5,68.2,0.127,0.010,2.258,2.205,0.000,0.0619
7.100,4.389,-0.456,4.384,-0.461,69.5,69.0,0.063,0.010,2.202,2.152,0.000,0.0687
7.120,4.404,-0.416,4.400,-0.421,70.2,69.9,-0.179,-0.013,2.146,2.098,0.000,0.0257
7.140,4.418,-0.377,4.414,-0.381,70.6,70.5,-0.194,-0.022,2.090,2.045,0.000,-0.0039
7.160,4.431,-0.339,4.428,-0.342,70.8,70.9,-0.047,-0.016,2.034,1.990,0.000,-0.0089
7.180,4.444,-0.301,4.441,-0.304,70.9,71.0,0.049,-0.009,1.978,1.933,0.000,-0.0019
7.200,4.456,-0.265,4.453,-0.267,71.0,71.0,0.063,-0.006,1.920,1.875,0.000,0.0005
7.220,4.468,-0.230,4.466,-0.231,71.1,71.0,0.079,-0.002,1.861,1.819,0.000,0.0076
7.240,4.480,-0.196,4.478,-0.197,71.2,71.1,0.067,0.000,1.803,1.763,0.000,0.0127
7.260,4.491,-0.163,4.489,-0.163,71.5,71.2,0.090,0.005,1.744,1.708,0.000,0.0257
7.280,4.502,-0.131,4.500,-0.131,71.8,71.4,0.090,0.010,1.687,1.654,0.000,0.0428
7.300,4.512,-0.100,4.511,-0.099,72.3,71.8,0.067,0.012,1.631,1.600,0.000,0.0577
7.320,4.521,-0.070,4.520,-0.069,73.0,72.4,0.082,0.018,1.576,1.551,-0.009,0.0836
7.340,4.530,-0.041,4.530,-0.039,73.9,73.2,0.060,0.021,1.523,1.502,-0.009,0.1064
7.360,4.538,-0.012,4.538,-0.011,75.0,74.2,0.037,0.023,1.472,1.460,-0.025,0.1280
7.380,4.546,0.016,4.546,0.017,76.3,75.4,0.018,0.025,1.427,1.425,-0.087,0.1490
7.400,4.552,0.044,4.552,0.045,77.8,76.8,0.002,0.027,1.388,1.391,-0.111,0.1696
7.420,4.558,0.071,4.558,0.071,79.6,78.5,0.142,0.044,1.364,1.429,-0.469,0.2233
7.440,4.562,0.100,4.563,0.098,81.9,80.5,0.296,0.065,1.374,1.466,-0.745,0.2816
7.460,4.566,0.129,4.567,0.126,84.5,82.7,0.289,0.078,1.406,1.502,-0.855,0.3083
7.480,4.568,0.159,4.570,0.154,87.2,85.2,0.090,0.071,1.451,1.537,-0.849,0.2922
7.500,4.569,0.190,4.572,0.184,89.8,87.8,-0.067,0.061,1.501,1.571,-0.790,0.2738
7.520,4.569,0.222,4.572,0.214,92.3,90.5,-0.223,0.047,1.555,1.614,-0.748,0.2461
7.540,4.567,0.254,4.571,0.246,94.7,93.2,-0.354,0.029,1.613,1.657,-0.688,0.2151
7.560,4.564,0.288,4.569,0.279,97.0,96.0,-0.405,0.013,1.672,1.703,-0.622,0.1841
7.580,4.559,0.322,4.564,0.312,99.1,98.6,-0.367,0.001,1.732,1.752,-0.572,0.1576
7.600,4.553,0.357,4.558,0.347,101.1,101.1,-0.302,-0.007,1.793,1.801,-0.510,0.1336
7.620,4.546,0.392,4.550,0.383,103.1,103.3,-0.163,-0.007,1.854,1.852,-0.456,0.1285
7.640,4.537,0.429,4.541,0.419,105.0,105.3,-0.092,-0.009,1.914,1.903,-0.404,0.1207
7.660,4.526,0.466,4.530,0.457,106.8,107.3,-0.033,-0.011,1.973,1.954,-0.352,0.1145
7.680,4.514,0.503,4.518,0.495,108.7,109.2,0.011,-0.012,2.030,2.004,-0.301,0.1098
7.700,4.501,0.541,4.503,0.533,110.5,111.0,0.041,-0.013,2.086,2.054,-0.259,0.1053
7.720,4.486,0.580,4.488,0.573,112.4,112.8,0.072,-0.013,2.139,2.098,-0.199,0.1036
7.740,4.469,0.619,4.470,0.612,114.3,114.6,0.087,-0.012,2.189,2.143,-0.152,0.1019
7.760,4.451,0.658,4.451,0.652,116.1,116.4,0.102,-0.011,2.235,2.183,-0.104,0.1020
7.780,4.431,0.697,4.430,0.692,118.1,118.2,0.107,-0.009,2.276,2.218,-0.036,0.1034
7.800,4.410,0.736,4.408,0.732,120.0,120.0,0.078,-0.010,2.313,2.253,-0.001,0.0998
7.820,4.387,0.775,4.384,0.772,121.9,121.8,0.095,-0.007,2.345,2.277,0.000,0.1039
7.840,4.362,0.814,4.358,0.812,123.8,123.6,0.065,-0.007,2.370,2.301,0.000,0.1024
7.860,4.336,0.852,4.331,0.851,125.7,125.5,0.047,-0.007,2.392,2.315,0.000,0.1013
7.880,4.308,0.889,4.303,0.890,127.6,127.4,0.036,-0.006,2.404,2.318,0.000,0.1015
7.900,4.280,0.925,4.273,0.928,129.6,129.2,0.025,-0.005,2.409,2.322,0.000,0.1018
7.920,4.250,0.961,4.242,0.965,131.4,131.1,-0.011,-0.006,2.407,2.306,0.000,0.0977
7.940,4.219,0.995,4.210,1.000,133.2,132.9,-0.023,-0.006,2.395,2.290,0.000,0.0948
7.960,4.187,1.028,4.177,1.035,135.0,134.7,0.009,-0.003,2.377,2.268,0.000,0.0994
7.980,4.155,1.059,4.143,1.068,136.8,136.5,0.017,0.001,2.351,2.239,0.000,0.1054
8.000,4.122,1.089,4.109,1.099,138.6,138.3,0.017,0.004,2.319,2.210,0.000,0.1114
8.020,4.089,1.118,4.074,1.129,140.3,140.0,-0.048,-0.001,2.284,2.174,0.000,0.0994
8.040,4.055,1.145,4.039,1.158,142.0,141.8,-0.019,0.003,2.244,2.138,0.000,0.1070
8.060,4.022,1.171,4.003,1.185,143.7,143.5,-0.070,0.000,2.201,2.100,0.000,0.1027
8.080,3.988,1.196,3.968,1.210,145.3,145.2,-0.034,0.005,2.156,2.061,0.000,0.1110
8.100,3.954,1.218,3.932,1.234,147.1,147.0,-0.033,0.007,2.110,2.021,0.000,0.1175
8.120,3.920,1.240,3.897,1.256,148.9,148.7,-0.028,0.011,2.063,1.984,0.000,0.1291
8.140,3.886,1.260,3.862,1.277,150.7,150.6,-0.055,0.011,2.017,1.946,0.000,0.1342
8.160,3.852,1.278,3.827,1.296,152.5,152.5,-0.107,0.009,1.972,1.908,0.000,0.1323
8.180,3.818,1.295,3.792,1.313,154.3,154.4,-0.128,0.006,1.926,1.869,0.000,0.1280
8.200,3.785,1.311,3.757,1.329,156.0,156.3,-0.123,0.005,1.881,1.831,0.000,0.1251
8.220,3.751,1.326,3.723,1.343,157.5,158.0,-0.271,-0.013,1.836,1.788,0.000,0.0799
8.240,3.718,1.339,3.689,1.356,158.5,159.4,-0.247,-0.021,1.790,1.746,0.000,0.0451
8.260,3.686,1.351,3.656,1.368,159.2,160.4,-0.101,-0.018,1.743,1.702,0.000,0.0311
8.280,3.655,1.363,3.624,1.380,159.8,161.0,-0.005,-0.014,1.694,1.657,0.000,0.0276
8.300,3.624,1.375,3.592,1.390,160.2,161.5,0.027,-0.014,1.645,1.612,0.000,0.0209
8.320,3.594,1.385,3.561,1.401,160.8,161.9,0.159,-0.001,1.597,1.574,-0.019,0.0486
8.340,3.564,1.395,3.531,1.410,161.5,162.4,0.159,0.005,1.552,1.536,-0.028,0.0685
8.360,3.535,1.405,3.502,1.419,162.4,163.0,0.310,0.025,1.511,1.542,-0.189,0.1237
8.380,3.505,1.414,3.473,1.428,164.0,164.1,0.517,0.058,1.504,1.592,-0.652,0.2119
8.400,3.474,1.423,3.444,1.436,166.3,165.6,0.632,0.093,1.531,1.642,-0.890,0.2840
8.420,3.442,1.430,3.414,1.443,168.7,167.4,0.298,0.090,1.578,1.691,-0.975,0.2697
8.440,3.408,1.436,3.382,1.449,171.0,169.6,0.028,0.082,1.638,1.741,-0.964,0.2511
8.460,3.373,1.441,3.349,1.455,173.1,171.9,-0.278,0.062,1.704,1.794,-0.910,0.2125
8.480,3.337,1.445,3.315,1.459,175.1,174.3,-0.507,0.037,1.775,1.851,-0.854,0.1715
8.500,3.300,1.448,3.279,1.462,176.9,176.8,-0.563,0.017,1.849,1.908,-0.770,0.1356
8.520,3.261,1.449,3.241,1.463,178.6,179.1,-0.415,0.013,1.923,1.970,-0.704,0.1283
8.540,3.221,1.450,3.202,1.463,-179.7,-178.8,-0.320,0.008,1.999,2.032,-0.634,0.1188
8.560,3.180,1.449,3.161,1.461,-178.0,-176.7,-0.312,-0.005,2.074,2.097,-0.569,0.0943
8.580,3.138,1.447,3.119,1.458,-176.5,-174.9,-0.201,-0.010,2.150,2.165,-0.527,0.0820
8.600,3.094,1.444,3.075,1.453,-175.0,-173.2,-0.115,-0.015,2.226,2.233,-0.477,0.0696
8.620,3.049,1.440,3.030,1.447,-173.7,-171.7,-0.036,-0.019,2.303,2.306,-0.453,0.0576
8.640,3.003,1.434,2.984,1.440,-172.4,-170.4,0.037,-0.020,2.380,2.379,-0.426,0.0495
8.660,2.955,1.428,2.936,1.431,-171.2,-169.2,0.092,-0.022,2.458,2.453,-0.402,0.0419
8.680,2.906,1.420,2.887,1.422,-170.0,-168.2,0.132,-0.022,2.537,2.530,-0.389,0.0352
8.700,2.856,1.410,2.837,1.411,-169.0,-167.3,0.159,-0.023,2.617,2.606,-0.369,0.0289
8.720,2.804,1.400,2.785,1.399,-168.0,-166.5,0.211,-0.019,2.697,2.685,-0.359,0.0304
8.740,2.751,1.388,2.732,1.385,-167.0,-165.7,0.220,-0.016,2.778,2.764,-0.347,0.0306
8.760,2.697,1.375,2.677,1.371,-166.0,-165.0,0.195,-0.015,2.860,2.841,-0.322,0.0280
8.780,2.641,1.361,2.621,1.356,-165.1,-164.3,0.165,-0.015,2.939,2.915,-0.281,0.0238
8.800,2.585,1.346,2.564,1.339,-164.3,-163.7,0.143,-0.014,3.016,2.990,-0.251,0.0200
8.820,2.527,1.329,2.506,1.322,-163.6,-163.1,0.128,-0.013,3.092,3.060,-0.211,0.0173
8.840,2.467,1.312,2.446,1.303,-163.0,-162.6,0.110,-0.012,3.164,3.131,-0.181,0.0143
8.860,2.407,1.293,2.385,1.284,-162.4,-162.1,0.130,-0.008,3.235,3.203,-0.171,0.0168
8.880,2.346,1.273,2.323,1.263,-161.7,-161.6,0.137,-0.002,3.305,3.276,-0.181,0.0227
8.900,2.283,1.252,2.259,1.242,-161.1,-161.1,0.110,0.001,3.376,3.350,-0.190,0.0266
8.920,2.219,1.230,2.195,1.220,-160.5,-160.6,0.040,-0.001,3.447,3.421,-0.187,0.0233
8.940,2.154,1.207,2.129,1.196,-159.9,-160.0,0.000,-0.002,3.517,3.493,-0.184,0.0204
8.960,2.088,1.182,2.063,1.171,-159.3,-159.4,-0.044,-0.004,3.587,3.562,-0.176,0.0144
8.980,2.021,1.156,1.995,1.146,-158.9,-158.9,-0.068,-0.008,3.655,3.630,-0.154,0.0064
9.000,1.953,1.130,1.926,1.119,-158.5,-158.4,-0.062,-0.011,3.722,3.697,-0.144,-0.0005
9.020,1.884,1.103,1.856,1.091,-158.3,-158.1,-0.012,-0.009,3.787,3.762,-0.129,-0.0012
9.040,1.814,1.074,1.785,1.062,-158.1,-157.9,0.014,-0.009,3.851,3.826,-0.120,-0.0024
9.060,1.695,1.026,1.714,1.033,-157.9,-157.8,0.007,-0.002,3.914,3.931,-0.149,0.0002
9.080,1.622,0.996,1.640,1.003,-157.6,-157.7,0.187,0.017,3.980,3.998,-0.195,0.0290
9.100,1.548,0.965,1.566,0.972,-157.0,-157.4,0.207,0.028,4.049,4.065,-0.221,0.0509
9.120,1.473,0.933,1.491,0.941,-156.3,-156.8,-0.035,0.015,4.119,4.128,-0.215,0.0372
9.140,1.397,0.899,1.415,0.907,-155.7,-156.0,-0.126,0.007,4.188,4.191,-0.204,0.0276
9.160,1.320,0.864,1.338,0.873,-155.0,-155.2,-0.138,0.000,4.256,4.251,-0.183,0.0206
9.180,1.243,0.827,1.260,0.836,-154.4,-154.4,-0.109,-0.004,4.322,4.308,-0.143,0.0157
9.200,1.165,0.790,1.182,0.798,-153.7,-153.7,-0.064,-0.006,4.384,4.365,-0.119,0.0127
9.220,1.087,0.751,1.103,0.758,-153.2,-153.1,-0.030,-0.008,4.443,4.412,-0.059,0.0093
9.240,1.008,0.710,1.023,0.717,-152.6,-152.5,0.004,-0.008,4.497,4.460,-0.017,0.0072
9.260,0.928,0.669,0.943,0.675,-152.1,-152.0,0.072,-0.005,4.546,4.496,0.000,0.0112
9.280,0.849,0.626,0.863,0.632,-151.5,-151.5,0.116,0.001,4.585,4.521,0.000,0.0189
9.300,0.769,0.583,0.782,0.588,-150.9,-151.0,0.110,0.005,4.615,4.546,0.000,0.0248
9.320,0.690,0.538,0.701,0.542,-150.1,-150.4,0.085,0.008,4.638,4.550,0.000,0.0301
9.340,0.611,0.492,0.621,0.496,-149.3,-149.7,0.047,0.010,4.649,4.554,0.000,0.0340
9.360,0.533,0.445,0.541,0.449,-148.5,-148.9,-0.091,0.002,4.653,4.551,0.000,0.0238
9.380,0.456,0.398,0.462,0.400,-147.8,-148.0,-0.190,-0.012,4.649,4.542,0.000,0.0049
9.400,0.379,0.349,0.383,0.350,-147.4,-147.3,-0.176,-0.020,4.639,4.532,0.000,-0.0092
9.420,0.303,0.300,0.306,0.300,-147.1,-146.9,-0.091,-0.022,4.623,4.503,0.000,-0.0159
9.440,0.228,0.251,0.228,0.249,-147.0,-146.7,-0.016,-0.022,4.596,4.473,0.000,-0.0207
9.460,0.153,0.203,0.152,0.199,-147.0,-146.7,0.077,-0.018,4.563,4.430,0.000,-0.0194
9.480,0.079,0.155,0.076,0.149,-147.1,-146.9,0.133,-0.011,4.518,4.374,0.000,-0.0145
9.500,0.006,0.108,0.001,0.100,-147.3,-147.2,0.133,-0.007,4.463,4.318,0.000,-0.0116
9.520,-0.066,0.061,-0.074,0.053,-147.3,-147.5,0.175,0.006,4.402,4.258,0.000,0.0062
9.540,-0.138,0.015,-0.148,0.006,-147.3,-147.6,0.077,0.006,4.336,4.198,0.000,0.0065
9.560,-0.208,-0.030,-0.220,-0.040,-147.3,-147.7,0.008,0.006,4.268,4.138,0.000,0.0059
9.580,-0.277,-0.074,-0.292,-0.086,-147.3,-147.6,-0.036,0.005,4.199,4.078,0.000,0.0048
9.600,-0.345,-0.118,-0.362,-0.130,-147.3,-147.6,-0.059,0.004,4.130,4.018,0.000,0.0036
9.620,-0.413,-0.162,-0.431,-0.174,-147.3,-147.5,-0.065,0.002,4.061,3.958,0.000,0.0025
9.640,-0.479,-0.204,-0.499,-0.217,-147.3,-147.4,-0.062,0.002,3.992,3.898,0.000,0.0016
9.660,-0.544,-0.246,-0.566,-0.260,-147.3,-147.4,-0.053,0.001,3.923,3.838,0.000,0.0008
9.680,-0.608,-0.287,-0.631,-0.302,-147.3,-147.3,-0.041,0.000,3.855,3.778,0.000,0.0003
9.700,-0.671,-0.328,-0.696,-0.343,-147.3,-147.3,-0.030,-0.000,3.787,3.718,0.000,-0.0000
9.720,-0.733,-0.368,-0.759,-0.384,-147.3,-147.3,-0.020,-0.000,3.720,3.658,0.000,-0.0002
9.740,-0.795,-0.407,-0.821,-0.424,-147.3,-147.2,-0.011,-0.000,3.654,3.598,0.000,-0.0003
9.760,-0.855,-0.446,-0.882,-0.463,-147.3,-147.2,-0.005,-0.000,3.588,3.538,0.000,-0.0003
9.780,-0.914,-0.484,-0.941,-0.501,-147.3,-147.2,-0.001,-0.000,3.522,3.478,0.000,-0.0003
9.800,-1.015,-0.549,-1.000,-0.539,-147.2,-147.2,-0.000,-0.000,3.458,3.446,-0.011,-0.0000
9.820,-1.072,-0.586,-1.058,-0.576,-147.2,-147.2,0.000,-0.000,3.396,3.386,-0.009,-0.0000
9.840,-1.129,-0.622,-1.114,-0.613,-147.2,-147.2,0.000,-0.000,3.336,3.326,0.000,-0.0000
9.860,-1.184,-0.658,-1.170,-0.648,-147.2,-147.2,0.000,-0.000,3.277,3.266,0.000,-0.0000
9.880,-1.239,-0.693,-1.224,-0.684,-147.2,-147.2,0.000,-0.000,3.218,3.206,0.000,-0.0000
9.900,-1.292,-0.727,-1.278,-0.718,-147.2,-147.2,0.000,-0.000,3.160,3.146,0.000,-0.0000
9.920,-1.345,-0.761,-1.331,-0.752,-147.2,-147.2,0.000,0.000,3.101,3.086,0.000,-0.0000
9.940,-1.396,-0.794,-1.382,-0.785,-147.2,-147.2,0.000,0.000,3.043,3.026,0.000,-0.0000
9.960,-1.447,-0.827,-1.433,-0.818,-147.2,-147.2,0.000,0.000,2.984,2.966,0.000,-0.0000
9.980,-1.496,-0.859,-1.482,-0.850,-147.2,-147.2,-0.000,0.000,2.925,2.906,0.000,-0.0000
10.000,-1.545,-0.890,-1.531,-0.881,-147.2,-147.2,-0.000,0.000,2.866,2.846,0.000,-0.0000
10.020,-1.592,-0.921,-1.579,-0.912,-147.2,-147.2,-0.000,0.000,2.807,2.786,0.000,-0.0000
10.040,-1.639,-0.951,-1.626,-0.942,-147.2,-147.2,-0.000,0.000,2.748,2.726,0.000,-0.0000
10.060,-1.684,-0.980,-1.671,-0.971,-147.2,-147.2,-0.000,0.000,2.689,2.666,0.000,-0.0000
10.080,-1.729,-1.008,-1.716,-1.000,-147.2,-147.2,-0.000,0.000,2.630,2.606,0.000,-0.0000
10.100,-1.772,-1.036,-1.760,-1.028,-147.2,-147.2,-0.000,0.000,2.570,2.546,0.000,-0.0000
10.120,-1.815,-1.064,-1.802,-1.056,-147.2,-147.2,-0.000,0.000,2.511,2.486,0.000,-0.0000
10.140,-1.856,-1.090,-1.844,-1.083,-147.2,-147.2,-0.000,0.000,2.451,2.426,0.000,-0.0000
10.160,-1.896,-1.116,-1.885,-1.109,-147.2,-147.2,-0.000,0.000,2.392,2.366,0.000,-0.0000
10.180,-1.936,-1.142,-1.924,-1.134,-147.2,-147.2,-0.000,0.000,2.332,2.306,0.000,-0.0000
10.200,-1.974,-1.167,-1.963,-1.159,-147.2,-147.2,-0.000,0.000,2.272,2.246,0.000,-0.0000
10.220,-2.012,-1.191,-2.001,-1.184,-147.2,-147.2,-0.000,0.000,2.213,2.186,0.000,-0.0000
10.240,-2.048,-1.214,-2.037,-1.207,-147.2,-147.2,-0.000,0.000,2.153,2.126,0.000,-0.0000
10.260,-2.083,-1.237,-2.073,-1.230,-147.2,-147.2,-0.000,0.000,2.093,2.066,0.000,-0.0000
10.280,-2.118,-1.259,-2.108,-1.252,-147.2,-147.2,-0.000,0.000,2.033,2.006,0.000,-0.0000
10.300,-2.151,-1.280,-2.141,-1.274,-147.2,-147.2,-0.000,0.000,1.973,1.946,0.000,-0.0000
10.320,-2.183,-1.301,-2.174,-1.295,-147.2,-147.2,-0.000,0.000,1.913,1.886,0.000,-0.0000
10.340,-2.215,-1.321,-2.206,-1.316,-147.2,-147.2,-0.000,-0.000,1.853,1.826,0.000,-0.0000
10.360,-2.245,-1.341,-2.236,-1.335,-147.2,-147.2,0.000,-0.000,1.793,1.766,0.000,-0.0000
10.380,-2.274,-1.360,-2.266,-1.354,-147.2,-147.2,0.000,-0.000,1.733,1.706,0.000,-0.0000
10.400,-2.303,-1.378,-2.295,-1.373,-147.2,-147.2,0.000,-0.000,1.673,1.646,0.000,-0.0000
10.420,-2.330,-1.396,-2.322,-1.391,-147.2,-147.2,0.000,-0.000,1.613,1.586,0.000,-0.0000
10.440,-2.356,-1.412,-2.349,-1.408,-147.2,-147.2,0.000,-0.000,1.552,1.526,0.000,-0.0000
10.460,-2.381,-1.429,-2.374,-1.424,-147.2,-147.2,0.000,-0.000,1.492,1.466,0.000,-0.0000
10.480,-2.406,-1.444,-2.399,-1.440,-147.2,-147.2,0.000,-0.000,1.432,1.406,0.000,-0.0000
10.500,-2.429,-1.459,-2.422,-1.455,-147.2,-147.2,0.000,-0.000,1.372,1.346,0.000,-0.0000
10.520,-2.451,-1.474,-2.445,-1.470,-147.2,-147.2,0.000,-0.000,1.312,1.286,0.000,-0.0000
10.540,-2.473,-1.487,-2.466,-1.483,-147.2,-147.2,0.000,-0.000,1.251,1.226,0.000,-0.0000
10.560,-2.493,-1.500,-2.487,-1.497,-147.2,-147.2,0.000,-0.000,1.191,1.166,0.000,-0.0000
10.580,-2.512,-1.513,-2.506,-1.509,-147.2,-147.2,0.000,-0.000,1.131,1.106,0.000,-0.0000
10.600,-2.530,-1.525,-2.525,-1.521,-147.2,-147.2,0.000,-0.000,1.071,1.046,0.000,-0.0000
10.620,-2.547,-1.536,-2.542,-1.532,-147.2,-147.2,0.000,-0.000,1.010,0.986,0.000,-0.0000
10.640,-2.564,-1.546,-2.559,-1.543,-147.2,-147.2,0.000,-0.000,0.950,0.926,0.000,-0.0000
10.660,-2.579,-1.556,-2.574,-1.553,-147.2,-147.2,0.000,-0.000,0.890,0.866,0.000,-0.0000
10.680,-2.593,-1.565,-2.589,-1.562,-147.2,-147.2,0.000,-0.000,0.830,0.806,0.000,-0.0000
10.700,-2.606,-1.573,-2.602,-1.571,-147.2,-147.2,0.000,-0.000,0.769,0.746,0.000,-0.0000
10.720,-2.618,-1.581,-2.615,-1.579,-147.2,-147.2,0.000,-0.000,0.709,0.686,0.000,-0.0000
10.740,-2.629,-1.588,-2.626,-1.586,-147.2,-147.2,-0.000,-0.000,0.649,0.626,0.000,-0.0000
10.760,-2.640,-1.595,-2.636,-1.593,-147.2,-147.2,-0.000,-0.000,0.589,0.566,0.000,-0.0000
10.780,-2.649,-1.601,-2.646,-1.599,-147.2,-147.2,-0.000,-0.000,0.528,0.506,0.000,-0.0000
10.800,-2.657,-1.606,-2.654,-1.604,-147.2,-147.2,-0.000,-0.000,0.468,0.446,0.000,-0.0000
10.820,-2.664,-1.611,-2.661,-1.609,-147.2,-147.2,-0.000,-0.000,0.408,0.386,0.000,-0.0000
10.840,-2.670,-1.615,-2.668,-1.613,-147.2,-147.2,-0.000,-0.000,0.347,0.326,0.000,-0.0000
10.860,-2.675,-1.618,-2.673,-1.616,-147.2,-147.2,-0.000,-0.000,0.287,0.266,0.000,-0.0000
10.880,-2.679,-1.620,-2.677,-1.619,-147.2,-147.2,0.000,-0.000,0.227,0.206,0.000,-0.0000
10.900,-2.682,-1.622,-2.681,-1.621,-147.2,-147.2,0.000,-0.000,0.167,0.146,0.000,-0.0000
10.920,-2.684,-1.624,-2.683,-1.623,-147.2,-147.2,0.000,-0.000,0.106,0.086,0.000,-0.0000
10.940,-2.685,-1.624,-2.684,-1.624,-147.2,-147.2,0.000,-0.000,0.058,0.026,0.000,-0.0000
10.960,-2.686,-1.625,-2.685,-1.624,-147.2,-147.2,0.000,0.000,0.032,0.000,-0.034,-0.0000
10.980,-2.686,-1.625,-2.685,-1.624,-147.2,-147.2,0.000,0.000,0.017,0.000,-0.129,-0.0000
11.000,-2.686,-1.625,-2.686,-1.625,-147.2,-147.2,0.000,0.000,0.010,0.000,-0.176,-0.0000
11.020,-2.686,-1.625,-2.686,-1.625,-147.2,-147.2,0.000,0.000,0.007,0.000,-0.191,-0.0000
11.040,-2.686,-1.625,-2.686,-1.625,-147.2,-147.2,0.000,0.000,0.007,0.000,-0.186,-0.0000
11.060,-2.686,-1.625,-2.686,-1.625,-147.2,-147.2,0.000,0.000,0.009,0.000,-0.170,-0.0000
11.080,-2.686,-1.625,-2.686,-1.625,-147.2,-147.2,0.000,0.000,0.011,0.000,-0.149,-0.0000
11.100,-2.686,-1.625,-2.686,-1.625,-147.2,-147.2,0.000,0.000,0.013,0.000,-0.126,-0.0000
11.120,-2.686,-1.625,-2.687,-1.625,-147.2,-147.2,0.000,0.000,0.014,0.000,-0.103,-0.0000
