8.195,2.467,0.873,2.439,0.873,-39.7,-39.1,-0.190,0.051,1.562,1.500,-0.395
8.295,2.576,0.770,2.551,0.770,-47.5,-45.8,0.001,0.034,1.500,1.500,-0.859
8.395,2.672,0.655,2.651,0.657,-52.8,-51.0,0.083,0.025,1.478,1.500,-1.045
8.495,2.758,0.532,2.739,0.537,-57.3,-55.9,0.025,0.020,1.505,1.500,-0.908
8.595,2.834,0.403,2.818,0.410,-61.7,-60.4,-0.233,-0.005,1.503,1.500,-0.982
8.695,2.890,0.266,2.886,0.277,-75.7,-67.3,-0.130,-0.225,1.466,1.452,-0.937
8.795,2.914,0.128,2.919,0.147,-81.4,-84.5,3.283,0.291,1.265,1.334,-1.500
8.895,2.944,0.005,2.925,0.024,-68.8,-86.8,1.833,0.648,1.211,1.213,-0.767
8.995,2.941,-0.085,2.940,-0.081,-76.7,-75.0,-3.142,-0.280,0.859,0.826,-1.342
9.095,2.957,-0.152,2.959,-0.128,-76.7,-62.2,-0.299,-0.384,0.333,0.526,-0.866
9.195,2.966,-0.189,2.974,-0.159,-76.7,-66.6,1.470,-0.169,0.320,0.226,0.000
9.295,2.968,-0.198,2.981,-0.175,-76.7,-69.2,0.179,-0.220,0.042,0.000,-0.685
9.393,2.968,-0.198,2.984,-0.183,-76.7,-70.1,0.151,-0.207,0.088,0.000,-0.104
9.495,2.968,-0.198,2.985,-0.189,-76.7,-70.5,-0.001,-0.215,0.026,0.000,-0.424
9.595,2.968,-0.198,2.986,-0.189,-76.7,-70.5,0.001,-0.216,0.000,0.000,-0.607
9.693,2.968,-0.198,2.986,-0.190,-76.7,-70.5,0.010,-0.215,0.003,0.000,-0.592
9.793,2.968,-0.198,2.986,-0.190,-76.7,-70.5,0.010,-0.214,0.004,0.000,-0.594
9.895,2.968,-0.198,2.986,-0.190,-76.7,-70.5,0.001,-0.215,0.004,0.000,-0.586
9.995,2.968,-0.198,2.986,-0.190,-76.7,-70.5,-0.001,-0.215,0.000,0.000,-0.616
10.095,2.968,-0.198,2.986,-0.191,-76.7,-70.6,0.007,-0.213,0.002,0.000,-0.607
10.193,2.968,-0.198,2.986,-0.191,-76.7,-70.6,-0.001,-0.214,0.001,0.000,-0.616
10.293,2.968,-0.198,2.986,-0.191,-76.7,-70.6,0.004,-0.214,0.002,0.000,-0.606
10.393,2.968,-0.198,2.986,-0.191,-76.7,-70.6,0.001,-0.213,0.002,0.000,-0.611
10.495,2.968,-0.198,2.986,-0.191,-76.7,-70.7,0.001,-0.213,0.002,0.000,-0.613
10.595,2.968,-0.198,2.986,-0.191,-76.7,-70.7,0.002,-0.213,0.001,0.000,-0.622
10.695,2.968,-0.198,2.987,-0.192,-76.7,-70.7,0.001,-0.213,0.002,0.000,-0.615
10.795,2.968,-0.198,2.987,-0.192,-76.7,-70.7,-0.001,-0.213,0.000,0.000,-0.627
10.893,2.968,-0.198,2.987,-0.192,-76.7,-70.7,0.001,-0.213,0.000,0.000,-0.634
10.995,2.968,-0.198,2.987,-0.192,-76.7,-70.7,-0.001,-0.213,0.000,0.000,-0.639
11.095,2.968,-0.198,2.987,-0.192,-76.7,-70.7,-0.001,-0.213,0.001,0.000,-0.638
11.195,2.968,-0.198,2.987,-0.192,-76.7,-70.7,0.001,-0.213,0.001,0.000,-0.636
11.293,2.968,-0.198,2.987,-0.192,-76.7,-70.7,0.003,-0.213,0.001,0.000,-0.641
11.395,2.968,-0.198,2.987,-0.192,-76.7,-70.7,0.004,-0.212,0.002,0.025,-0.629
11.495,2.974,-0.223,2.993,-0.211,-76.2,-71.8,0.265,-0.176,0.475,0.521,-1.202
11.595,2.995,-0.295,3.016,-0.286,-70.8,-74.4,2.350,0.164,1.041,0.987,-0.539
11.695,3.042,-0.404,3.054,-0.407,-63.0,-68.8,-0.936,0.042,1.468,1.421,-0.487
11.795,3.115,-0.534,3.126,-0.548,-59.4,-59.0,-0.422,-0.055,1.560,1.500,-0.289
11.895,3.190,-0.664,3.203,-0.678,-60.1,-60.3,0.363,0.013,1.470,1.500,-0.860
11.993,3.261,-0.787,3.270,-0.802,-60.2,-62.3,0.049,0.060,1.425,1.500,-1.354
12.095,3.340,-0.924,3.339,-0.929,-59.9,-60.8,-0.335,0.017,1.420,1.500,-1.468
12.195,3.415,-1.054,3.411,-1.055,-60.5,-60.5,0.166,0.031,1.481,1.500,-1.149
12.295,3.489,-1.184,3.483,-1.185,-59.3,-60.7,0.299,0.083,1.491,1.500,-1.128
12.393,3.566,-1.304,3.560,-1.320,-54.9,-58.8,-0.445,0.145,1.541,1.500,-0.707
12.495,3.660,-1.430,3.641,-1.444,-52.0,-53.2,-2.262,-0.028,1.372,1.485,-1.500
12.595,3.743,-1.536,3.716,-1.531,-52.0,-47.8,0.184,-0.010,0.872,1.185,-1.155
12.695,3.807,-1.618,3.774,-1.597,-52.0,-49.4,0.324,0.020,0.810,0.885,0.000
12.795,3.853,-1.676,3.818,-1.648,-51.9,-50.0,0.061,0.006,0.517,0.585,-0.337
