#bias=0.0000deg/s mode=2 q=0
t[s],vst_x[m],vst_y[m],car_x[m],car_y[m],vst_th[deg],car_th[deg],eth_d[rad/s],delta_fb[rad],v_car[m/s],v_vst[m/s],f_hat[m/s2],servo_delta[rad]
10.000,-1.940,-1.206,-1.948,-1.211,-145.8,-145.8,-0.000,0.000,2.256,2.242,0.000,0.0000
10.020,-1.977,-1.231,-1.985,-1.236,-145.8,-145.8,-0.000,-0.000,2.195,2.182,0.000,0.0000
10.040,-2.013,-1.255,-2.020,-1.261,-145.8,-145.8,-0.000,-0.000,2.135,2.122,0.000,-0.0000
10.060,-2.047,-1.279,-2.055,-1.284,-145.8,-145.8,-0.000,-0.000,2.074,2.062,0.000,-0.0000
10.080,-2.081,-1.302,-2.089,-1.307,-145.8,-145.8,-0.000,-0.000,2.014,2.002,0.000,-0.0000
10.100,-2.114,-1.324,-2.122,-1.330,-145.8,-145.8,-0.000,-0.000,1.953,1.942,0.000,-0.0000
10.120,-2.145,-1.346,-2.154,-1.351,-145.8,-145.8,-0.000,-0.000,1.893,1.882,0.000,-0.0000
10.140,-2.176,-1.367,-2.184,-1.372,-145.8,-145.8,0.000,-0.000,1.832,1.822,0.000,-0.0000
10.160,-2.206,-1.387,-2.214,-1.392,-145.8,-145.8,0.000,-0.000,1.772,1.762,0.000,-0.0000
10.180,-2.235,-1.406,-2.243,-1.412,-145.8,-145.8,0.000,-0.000,1.711,1.702,0.000,-0.0000
10.200,-2.263,-1.425,-2.271,-1.431,-145.8,-145.8,0.000,-0.000,1.651,1.642,0.000,-0.0000
10.220,-2.289,-1.444,-2.297,-1.449,-145.8,-145.8,0.000,-0.000,1.591,1.582,0.000,-0.0000
10.240,-2.315,-1.461,-2.323,-1.467,-145.8,-145.8,0.000,-0.000,1.530,1.522,0.000,-0.0000
10.260,-2.340,-1.478,-2.348,-1.483,-145.8,-145.8,0.000,-0.000,1.470,1.462,0.000,-0.0000
10.280,-2.364,-1.494,-2.372,-1.500,-145.8,-145.8,0.000,-0.000,1.410,1.402,0.000,-0.0000
10.300,-2.386,-1.510,-2.395,-1.515,-145.8,-145.8,0.000,-0.000,1.350,1.342,0.000,-0.0000
10.320,-2.408,-1.525,-2.416,-1.530,-145.8,-145.8,0.000,-0.000,1.290,1.282,0.000,0.0000
10.340,-2.429,-1.539,-2.437,-1.544,-145.8,-145.8,0.000,-0.000,1.229,1.222,0.000,0.0000
10.360,-2.449,-1.552,-2.457,-1.558,-145.8,-145.8,0.000,-0.000,1.169,1.162,0.000,0.0000
10.380,-2.468,-1.565,-2.476,-1.570,-145.8,-145.8,0.000,-0.000,1.109,1.102,0.000,0.0000
10.400,-2.486,-1.577,-2.494,-1.583,-145.8,-145.8,0.000,-0.000,1.049,1.042,0.000,0.0000
10.420,-2.502,-1.589,-2.510,-1.594,-145.8,-145.8,0.000,-0.000,0.989,0.982,0.000,0.0000
10.440,-2.518,-1.599,-2.526,-1.605,-145.8,-145.8,0.000,-0.000,0.929,0.922,0.000,0.0000
10.460,-2.533,-1.610,-2.541,-1.615,-145.8,-145.8,0.000,-0.000,0.869,0.862,0.000,0.0000
10.480,-2.547,-1.619,-2.555,-1.624,-145.8,-145.8,0.000,-0.000,0.809,0.802,0.000,0.0000
10.500,-2.560,-1.628,-2.568,-1.633,-145.8,-145.8,0.000,-0.000,0.749,0.742,0.000,0.0000
10.520,-2.572,-1.636,-2.580,-1.641,-145.8,-145.8,0.000,-0.000,0.688,0.682,0.000,0.0000
10.540,-2.583,-1.643,-2.590,-1.648,-145.8,-145.8,0.000,-0.000,0.628,0.622,0.000,0.0000
10.560,-2.593,-1.650,-2.600,-1.655,-145.8,-145.8,0.000,-0.000,0.568,0.562,0.000,0.0000
10.580,-2.602,-1.656,-2.609,-1.661,-145.8,-145.8,0.000,-0.000,0.508,0.502,0.000,0.0000
10.600,-2.610,-1.661,-2.617,-1.667,-145.8,-145.8,0.000,-0.000,0.448,0.442,0.000,0.0000
10.620,-2.616,-1.666,-2.624,-1.671,-145.8,-145.8,0.000,-0.000,0.388,0.382,0.000,0.0000
10.640,-2.622,-1.670,-2.630,-1.675,-145.8,-145.8,0.000,-0.000,0.328,0.322,0.000,0.0000
10.660,-2.627,-1.674,-2.635,-1.679,-145.8,-145.8,0.000,-0.000,0.268,0.262,0.000,0.0000
10.680,-2.631,-1.676,-2.639,-1.681,-145.8,-145.8,-0.000,-0.000,0.208,0.202,0.000,0.0000
10.700,-2.634,-1.678,-2.642,-1.683,-145.8,-145.8,-0.000,-0.000,0.148,0.142,0.000,0.0000
10.720,-2.636,-1.680,-2.644,-1.685,-145.8,-145.8,-0.000,-0.000,0.089,0.082,0.000,0.0000
10.740,-2.637,-1.680,-2.645,-1.685,-145.8,-145.8,-0.000,-0.000,0.048,0.022,0.000,0.0000
10.760,-2.637,-1.680,-2.645,-1.686,-145.8,-145.8,-0.000,-0.000,0.026,0.000,-0.027,0.0000
10.780,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.014,0.000,-0.099,0.0000
10.800,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.008,0.000,-0.135,0.0000
10.820,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.005,0.000,-0.146,0.0000
10.840,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.004,0.000,-0.143,0.0000
10.860,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.005,0.000,-0.131,0.0000
10.880,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.005,0.000,-0.115,0.0000
10.900,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.006,0.000,-0.097,0.0000
10.920,-2.637,-1.680,-2.646,-1.686,-145.8,-145.8,-0.000,-0.000,0.007,0.000,-0.080,0.0000
10.940,-2.637,-1.680,-2.646,-1.687,-145.8,-145.8,-0.000,-0.000,0.008,0.000,-0.065,0.0000
10.960,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.008,0.000,-0.051,0.0000
10.980,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.008,0.000,-0.040,0.0000
11.000,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.007,0.000,-0.031,0.0000
11.020,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.007,0.000,-0.024,0.0000
11.040,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.006,0.000,-0.018,0.0000
11.060,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.005,0.000,-0.014,0.0000
11.080,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.004,0.000,-0.010,0.0000
11.100,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.003,0.000,-0.008,0.0000
11.120,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.002,0.000,-0.007,0.0000
11.140,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.001,0.000,-0.005,0.0000
11.160,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.001,0.000,-0.001,0.0000
11.180,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.200,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.220,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.240,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.260,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.280,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.300,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.320,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
11.340,-2.637,-1.680,-2.647,-1.687,-145.8,-145.8,-0.000,-0.000,0.000,0.000,0.000,0.0000
